event_candidate_id,event_id,story_id,story_name,global_sent_id,sent_id,sentence,predicate_raw,predicate,predicate_normalized,normalized_predicate,predicate_index,predicate_pos,predicate_semantic_class,event_content_class_l1,event_content_class_l2,event_semantic_value,event_acceptance_tier,event_acceptance_reason,semantic_mapping_source,semantic_mapping_confidence,behavior_evidence_count,compound_group_id,compound_type,merged_token_indices,serial_verb_group_id,serial_relation_candidate,subject_text,object_text,time_text,location_text,instrument_text,goal_text,modal_marker,is_modal_only,negation_marker,negated,is_negation_only,causative_marker,causer_text,causee_text,embedded_predicate,is_copula_light,is_directional_fragment,is_attribute_non_event,is_causative_marker_only,event_assertion,state_change_applicable,participant_state_polarity,event_state_polarity,state_target_slot,state_trigger,state_scope_text,state_confidence,predicate_validity_score,argument_completeness_score,boundary_reliability_score,semantic_specificity_score,state_evidence_score,event_confidence,event_check_level,accept_decision,rejection_reason,penalty_reasons,srl_args_json,dep_evidence_json,quality_flags,v1_baseline_reference
EC0019381,EV2_0003472,F0150,"要幸福,先示弱【儿童益智故事】",4037,1,从前，我总不明白，为什么萧何、韩信这样的人总是要去帮那个无赖刘邦？,帮,帮,帮,帮,17,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,17,,0,萧何、韩信这样的人,那个无赖刘邦,,,,那个无赖刘邦,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-ADV"",""为什么"",7,7],[""A0"",""萧何、韩信这样的人"",8,13],[""ARGM-ADV"",""总是"",14,14],[""A2"",""那个无赖刘邦"",18,20]]","{""children"":[{""index"":7,""word"":""为什么"",""label"":""ADV""},{""index"":13,""word"":""人"",""label"":""SBV""},{""index"":16,""word"":""去"",""label"":""ADV""},{""index"":19,""word"":""无赖"",""label"":""VOB""}]}",question_or_inquiry,03_event_candidates_formal.csv
EC0019388,EV2_0003473,F0150,"要幸福,先示弱【儿童益智故事】",4039,3,为什么张飞、关云长都要去帮刘备这个家伙，不肯效劳那个更具帝王气魄的曹操？,帮,帮,帮,帮,7,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,7,,0,张飞、关云长,刘备这个家伙,,,,,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-ADV"",""为什么"",0,0],[""A0"",""张飞、关云长"",1,3],[""ARGM-ADV"",""都"",4,4],[""A1"",""刘备这个家伙"",8,10]]","{""children"":[{""index"":8,""word"":""刘备"",""label"":""DBL""},{""index"":10,""word"":""家伙"",""label"":""VOB""}]}",question_or_inquiry,03_event_candidates_formal.csv
EC0019395,EV2_0003474,F0150,"要幸福,先示弱【儿童益智故事】",4040,4,尤其电影《关云长》里的一个镜头，更让我印象深刻：关云长被俘，曹操军中的人都说，此人不可放回，但曹操为了显示他对关云长的器重与欣赏，为了让关云长信任自己，他还是坚持放他走。,说,说,说,说,24,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,24,,0,曹操军中的人,放回,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""曹操军中的人"",19,22],[""ARGM-ADV"",""都"",23,23]]","{""children"":[{""index"":22,""word"":""人"",""label"":""SBV""},{""index"":23,""word"":""都"",""label"":""ADV""},{""index"":25,""word"":""，"",""label"":""WP""},{""index"":28,""word"":""放回"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0019405,EV2_0003475,F0150,"要幸福,先示弱【儿童益智故事】",4041,5,众所周知，关云长走后，一直在支持刘备，真是让曹操气炸了脑袋。,走,走,走,走,3,v,空间移动,MOTION_LOCATION,MOVEMENT,schema_valuable,A_SEMANTIC_CHANGE,MOTION_LOCATION:boundary_reliable,semantic_class_rule,0.65,2,,,3,,0,关云长,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,[],"{""children"":[{""index"":2,""word"":""关云长"",""label"":""SBV""}]}",,03_event_candidates_formal.csv
EC0019406,EV2_0003476,F0150,"要幸福,先示弱【儿童益智故事】",4041,5,众所周知，关云长走后，一直在支持刘备，真是让曹操气炸了脑袋。,支持,支持,支持,支持,8,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,8,,0,,刘备,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""ARGM-ADV"",""一直"",6,6],[""ARGM-ADV"",""在"",7,7],[""A1"",""刘备"",9,9]]","{""children"":[{""index"":0,""word"":""众所周知"",""label"":""ADV""},{""index"":4,""word"":""后"",""label"":""ADV""},{""index"":6,""word"":""一直"",""label"":""ADV""},{""index"":7,""word"":""在"",""label"":""ADV""},{""index"":9,""word"":""刘备"",""label"":""VOB""},{""index"":10,""word"":""，"",""label"":""WP""},{""index"":11,""word"":""真是"",""label"":""COO""},{""index"":12,""word"":""让"",""label"":""COO""},{""index"":17,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0019410,EV2_0003477,F0150,"要幸福,先示弱【儿童益智故事】",4042,6,现在想想，我知道了这其中的奥秘，那就是，刘邦和刘备都是善于示弱的人，尤其是当他们一文不名的时候，当他们需要帮助的时候，他们往往会把自己放在一个很低的姿态，将自己装扮成一个有理想但还缺条件实现的人，激起你的同情心，让你觉得他是有理想的有远大抱负的，只不过，是时运不济或缺乏某些条件才耽搁在这里，才获得个如此愁眉不展的状况。,知道,知道,知道,知道,4,v,感知/寻找/识别,PERCEPTION_DISCOVERY,PERCEPTION_OR_SEARCH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,4,,0,我,这其中的奥秘,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""我"",3,3],[""A1"",""这其中的奥秘"",6,9]]","{""children"":[{""index"":3,""word"":""我"",""label"":""SBV""},{""index"":5,""word"":""了"",""label"":""RAD""},{""index"":9,""word"":""奥秘"",""label"":""VOB""},{""index"":10,""word"":""，"",""label"":""WP""},{""index"":13,""word"":""是"",""label"":""COO""},{""index"":19,""word"":""是"",""label"":""COO""},{""index"":107,""word"":""状况"",""label"":""VOB""}]}",too_long,03_event_candidates_formal.csv
EC0019436,EV2_0003478,F0150,"要幸福,先示弱【儿童益智故事】",4042,6,现在想想，我知道了这其中的奥秘，那就是，刘邦和刘备都是善于示弱的人，尤其是当他们一文不名的时候，当他们需要帮助的时候，他们往往会把自己放在一个很低的姿态，将自己装扮成一个有理想但还缺条件实现的人，激起你的同情心，让你觉得他是有理想的有远大抱负的，只不过，是时运不济或缺乏某些条件才耽搁在这里，才获得个如此愁眉不展的状况。,获得,获得,获得,获得,101,v,获取/占有,TRANSFER_POSSESSION,GAIN,schema_valuable,A_SEMANTIC_CHANGE,TRANSFER_POSSESSION:boundary_reliable,seed_lexicon,0.95,3,,,101,,0,,个如此愁眉不展的状况,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""ARGM-ADV"",""才"",100,100],[""A1"",""个如此愁眉不展的状况"",102,107]]","{""children"":[{""index"":100,""word"":""才"",""label"":""ADV""}]}",too_long,03_event_candidates_formal.csv
EC0019437,EV2_0003479,F0150,"要幸福,先示弱【儿童益智故事】",4043,7,你想，面对这样一个人，谁不想帮助他呢?,想,想,想,想,1,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,1,,0,你,面对这样一个人，谁不想帮助他呢,,,,,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""你"",0,0],[""A1"",""面对这样一个人，谁不想帮助他呢"",3,13]]","{""children"":[{""index"":0,""word"":""你"",""label"":""SBV""},{""index"":2,""word"":""，"",""label"":""WP""},{""index"":3,""word"":""面对"",""label"":""VOB""},{""index"":14,""word"":""?"",""label"":""WP""}]}",question_or_inquiry,03_event_candidates_formal.csv
EC0019439,EV2_0003480,F0150,"要幸福,先示弱【儿童益智故事】",4043,7,你想，面对这样一个人，谁不想帮助他呢?,想,想,想,想,10,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,10,,0,谁,帮助他,,,,,,0,不,1,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""谁"",8,8],[""ARGM-ADV"",""不"",9,9],[""A1"",""帮助他"",11,12]]","{""children"":[{""index"":8,""word"":""谁"",""label"":""SBV""},{""index"":9,""word"":""不"",""label"":""ADV""},{""index"":11,""word"":""帮助"",""label"":""VOB""}]}",question_or_inquiry,03_event_candidates_formal.csv
EC0019440,EV2_0003481,F0150,"要幸福,先示弱【儿童益智故事】",4043,7,你想，面对这样一个人，谁不想帮助他呢?,帮助,帮助,帮助,帮助,11,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,seed_lexicon,0.95,3,,,11,,0,,他,,,,,,0,不,1,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""他"",12,12]]","{""children"":[{""index"":12,""word"":""他"",""label"":""VOB""},{""index"":13,""word"":""呢"",""label"":""RAD""}]}",question_or_inquiry,03_event_candidates_formal.csv
EC0019443,EV2_0003482,F0150,"要幸福,先示弱【儿童益智故事】",4044,8,一个自己还很不错的人，在力所能及的情况下，总愿意帮助一个不如自己的人，这样，他就可以显示自己的优越。,帮助,帮助,帮助,帮助,16,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,seed_lexicon,0.95,3,,,16,,0,,一个不如自己的人,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""一个不如自己的人"",17,21]]","{""children"":[{""index"":21,""word"":""人"",""label"":""VOB""},{""index"":22,""word"":""，"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0019461,EV2_0003483,F0150,"要幸福,先示弱【儿童益智故事】",4046,10,相反，项羽和曹操都是有英雄气质的人，目标远大，胸怀天下，但又很自我，他们将这种霸气表露出来，他们相信自己的才华和才能，有满满的自信可以成功，甚至，这种成功是不需要别人帮助的，只要自己努力，就可以了。,相信,相信,相信,相信,33,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,33,,0,他们,自己的才华和才能，有满满的自信可以成功,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""他们"",32,32],[""A1"",""自己的才华和才能，有满满的自信可以成功"",34,45]]","{""children"":[{""index"":32,""word"":""他们"",""label"":""SBV""},{""index"":36,""word"":""才华"",""label"":""VOB""},{""index"":39,""word"":""，"",""label"":""WP""},{""index"":40,""word"":""有"",""label"":""COO""},{""index"":45,""word"":""成功"",""label"":""COO""},{""index"":46,""word"":""，"",""label"":""WP""},{""index"":51,""word"":""是"",""label"":""COO""},{""index"":57,""word"":""，"",""label"":""WP""},{""index"":58,""word"":""只要"",""label"":""ADV""},{""index"":60,""word"":""努力"",""label"":""VOB""},{""index"":61,""word"":""，"",""label"":""WP""},{""index"":63,""word"":""可以"",""label"":""COO""},{""index"":64,""word"":""了"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0019466,EV2_0003484,F0150,"要幸福,先示弱【儿童益智故事】",4046,10,相反，项羽和曹操都是有英雄气质的人，目标远大，胸怀天下，但又很自我，他们将这种霸气表露出来，他们相信自己的才华和才能，有满满的自信可以成功，甚至，这种成功是不需要别人帮助的，只要自己努力，就可以了。,成功,成功,成功,成功,45,a,正向变化/改善,STATE_CHANGE,POSITIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,45,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,positive,positive,unknown,成功,自信可以成功,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[{""index"":44,""word"":""可以"",""label"":""ADV""}]}",,03_event_candidates_formal.csv
EC0019467,EV2_0003485,F0150,"要幸福,先示弱【儿童益智故事】",4046,10,相反，项羽和曹操都是有英雄气质的人，目标远大，胸怀天下，但又很自我，他们将这种霸气表露出来，他们相信自己的才华和才能，有满满的自信可以成功，甚至，这种成功是不需要别人帮助的，只要自己努力，就可以了。,成功,成功,成功,成功,50,a,正向变化/改善,STATE_CHANGE,POSITIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,50,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,positive,positive,unknown,成功,这种成功是不,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[{""index"":49,""word"":""这种"",""label"":""ATT""}]}",,03_event_candidates_formal.csv
EC0019470,EV2_0003486,F0150,"要幸福,先示弱【儿童益智故事】",4046,10,相反，项羽和曹操都是有英雄气质的人，目标远大，胸怀天下，但又很自我，他们将这种霸气表露出来，他们相信自己的才华和才能，有满满的自信可以成功，甚至，这种成功是不需要别人帮助的，只要自己努力，就可以了。,帮助,帮助,帮助,帮助,55,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；predicate_not_light,seed_lexicon,0.95,2,,,55,,0,别人,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""别人"",54,54]]","{""children"":[{""index"":54,""word"":""别人"",""label"":""SBV""}]}",,03_event_candidates_formal.csv
EC0019474,EV2_0003487,F0150,"要幸福,先示弱【儿童益智故事】",4047,11,这个时候，他身边的人就会想，你这么强大，我很有压力，而且和你在一起，我甚至有点自卑，这种情况下，他们当然会逃了。,想,想,想,想,9,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,9,,0,他身边的人,强大,这个时候,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-TMP"",""这个时候"",0,1],[""A0"",""他身边的人"",3,6],[""ARGM-ADV"",""就"",7,7]]","{""children"":[{""index"":1,""word"":""时候"",""label"":""ADV""},{""index"":6,""word"":""人"",""label"":""SBV""},{""index"":8,""word"":""会"",""label"":""ADV""},{""index"":10,""word"":""，"",""label"":""WP""},{""index"":13,""word"":""强大"",""label"":""VOB""},{""index"":40,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0019479,EV2_0003488,F0150,"要幸福,先示弱【儿童益智故事】",4047,11,这个时候，他身边的人就会想，你这么强大，我很有压力，而且和你在一起，我甚至有点自卑，这种情况下，他们当然会逃了。,逃,逃,逃,逃跑,38,v,空间移动,MOTION_LOCATION,ESCAPE,schema_valuable,A_SEMANTIC_CHANGE,MOTION_LOCATION:boundary_reliable,seed_lexicon,0.9,2,,,38,,0,他们,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""他们"",35,35],[""ARGM-ADV"",""当然"",36,36]]","{""children"":[{""index"":35,""word"":""他们"",""label"":""SBV""},{""index"":37,""word"":""会"",""label"":""ADV""},{""index"":39,""word"":""了"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0019492,EV2_0003489,F0150,"要幸福,先示弱【儿童益智故事】",4049,13,爱情当然也是这个道理，你太强了，你让想追你的那个人怎么安排他的身份呢？,想,想,想,想,14,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,14,,0,,追你,,,,,,0,,0,0,让,,追你,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""追你"",15,16]]","{""children"":[]}",question_or_inquiry,03_event_candidates_formal.csv
EC0019500,EV2_0003490,F0150,"要幸福,先示弱【儿童益智故事】",4052,16,要知道，那些要强的人，总觉得自己可以搞定一切，但有时候，这个要强不让人喜欢，而示弱，则是让人待见的。,知道,知道,知道,知道,1,v,感知/寻找/识别,PERCEPTION_DISCOVERY,PERCEPTION_OR_SEARCH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,1,,0,,那些要强的人,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""那些要强的人"",3,7]]","{""children"":[{""index"":0,""word"":""要"",""label"":""ADV""},{""index"":2,""word"":""，"",""label"":""WP""},{""index"":10,""word"":""觉得"",""label"":""COO""},{""index"":37,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0019508,EV2_0003491,F0150,"要幸福,先示弱【儿童益智故事】",4052,16,要知道，那些要强的人，总觉得自己可以搞定一切，但有时候，这个要强不让人喜欢，而示弱，则是让人待见的。,喜欢,喜欢,喜欢,喜欢,25,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；predicate_not_light,semantic_class_rule,0.65,2,,,25,,0,人,,,,,,,0,,0,0,让,人,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""人"",24,24]]","{""children"":[]}",,03_event_candidates_formal.csv
EC0019522,EV2_0003492,F0151,富翁和埃托沙的狼,4055,2,在向导准备剥下狼皮时，富翁制止了他，问：“你认为这匹狼还能活吗？,准备,准备,准备,准备,2,v,认知/决策,GOAL_DIRECTED_ACTION,PREPARATION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,seed_lexicon,0.8,4,,,2,,0,向导,剥下狼皮,,,,,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""向导"",1,1],[""A1"",""剥下狼皮"",3,5]]","{""children"":[{""index"":1,""word"":""向导"",""label"":""SBV""},{""index"":3,""word"":""剥"",""label"":""VOB""}]}",dialogue_or_quote；question_or_inquiry,03_event_candidates_formal.csv
EC0019526,EV2_0003493,F0151,富翁和埃托沙的狼,4055,2,在向导准备剥下狼皮时，富翁制止了他，问：“你认为这匹狼还能活吗？,问,问,问,问,13,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,13,,0,你,这匹狼还能活吗,,,,,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""你"",16,16],[""A1"",""这匹狼还能活吗"",18,24]]","{""children"":[{""index"":14,""word"":""："",""label"":""WP""},{""index"":17,""word"":""认为"",""label"":""VOB""}]}",dialogue_or_quote；question_or_inquiry,03_event_candidates_formal.csv
EC0019527,EV2_0003494,F0151,富翁和埃托沙的狼,4055,2,在向导准备剥下狼皮时，富翁制止了他，问：“你认为这匹狼还能活吗？,认为,认为,认为,认为,17,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,17,,0,你,这匹狼还能活,,,,,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""你"",16,16],[""A1"",""这匹狼还能活"",18,23]]","{""children"":[{""index"":15,""word"":""“"",""label"":""WP""},{""index"":16,""word"":""你"",""label"":""SBV""},{""index"":23,""word"":""活"",""label"":""VOB""}]}",dialogue_or_quote；question_or_inquiry,03_event_candidates_formal.csv
